tensor_name,tensor_type,chunks,used_chunks,skipped_chunks,pred_none,pred_mean,pred_neighbor,pred_none_pct,pred_mean_pct,pred_neighbor_pct,skip_pct
encoder_layers_encoder_layer_10_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_10_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_10_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_10_mlp_0_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_10_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_10_mlp_3_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_10_self_attention_in_proj_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_10_self_attention_in_proj_weight,weight,864,864,0,864,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_10_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_10_self_attention_out_proj_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_11_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_11_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_11_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_11_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_11_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_11_mlp_0_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_11_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_11_mlp_3_weight,weight,1152,1152,0,1138,13,1,0.9878472222222222,0.011284722222222222,0.0008680555555555555,0.0
encoder_layers_encoder_layer_11_self_attention_in_proj_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_11_self_attention_in_proj_weight,weight,864,864,0,864,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_11_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_11_self_attention_out_proj_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_1_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_1_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_1_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_1_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_1_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_1_mlp_0_weight,weight,1152,1152,0,927,2,223,0.8046875,0.001736111111111111,0.1935763888888889,0.0
encoder_layers_encoder_layer_1_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_1_mlp_3_weight,weight,1152,1152,0,890,26,236,0.7725694444444444,0.022569444444444444,0.2048611111111111,0.0
encoder_layers_encoder_layer_1_self_attention_in_proj_bias,bias,2,2,0,2,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_1_self_attention_in_proj_weight,weight,864,864,0,795,0,69,0.9201388888888888,0.0,0.0798611111111111,0.0
encoder_layers_encoder_layer_1_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_1_self_attention_out_proj_weight,weight,288,288,0,222,0,66,0.7708333333333334,0.0,0.22916666666666666,0.0
encoder_layers_encoder_layer_2_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_2_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_2_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_2_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_2_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_2_mlp_0_weight,weight,1152,1152,0,942,0,210,0.8177083333333334,0.0,0.18229166666666666,0.0
encoder_layers_encoder_layer_2_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_2_mlp_3_weight,weight,1152,1152,0,796,18,338,0.6909722222222222,0.015625,0.2934027777777778,0.0
encoder_layers_encoder_layer_2_self_attention_in_proj_bias,bias,2,1,1,0,1,0,0.0,1.0,0.0,0.5
encoder_layers_encoder_layer_2_self_attention_in_proj_weight,weight,864,864,0,862,0,2,0.9976851851851852,0.0,0.0023148148148148147,0.0
encoder_layers_encoder_layer_2_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_2_self_attention_out_proj_weight,weight,288,288,0,265,0,23,0.9201388888888888,0.0,0.0798611111111111,0.0
encoder_layers_encoder_layer_3_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_3_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_3_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_3_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_3_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_3_mlp_0_weight,weight,1152,1152,0,1132,0,20,0.9826388888888888,0.0,0.017361111111111112,0.0
encoder_layers_encoder_layer_3_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_3_mlp_3_weight,weight,1152,1152,0,784,4,364,0.6805555555555556,0.003472222222222222,0.3159722222222222,0.0
encoder_layers_encoder_layer_3_self_attention_in_proj_bias,bias,2,1,1,0,1,0,0.0,1.0,0.0,0.5
encoder_layers_encoder_layer_3_self_attention_in_proj_weight,weight,864,864,0,855,0,9,0.9895833333333334,0.0,0.010416666666666666,0.0
encoder_layers_encoder_layer_3_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_3_self_attention_out_proj_weight,weight,288,288,0,267,0,21,0.9270833333333334,0.0,0.07291666666666667,0.0
encoder_layers_encoder_layer_4_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_4_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_4_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_4_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_4_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_4_mlp_0_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_4_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_4_mlp_3_weight,weight,1152,1152,0,725,0,427,0.6293402777777778,0.0,0.3706597222222222,0.0
encoder_layers_encoder_layer_4_self_attention_in_proj_bias,bias,2,1,1,0,1,0,0.0,1.0,0.0,0.5
encoder_layers_encoder_layer_4_self_attention_in_proj_weight,weight,864,864,0,863,0,1,0.9988425925925926,0.0,0.0011574074074074073,0.0
encoder_layers_encoder_layer_4_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_4_self_attention_out_proj_weight,weight,288,288,0,269,0,19,0.9340277777777778,0.0,0.06597222222222222,0.0
encoder_layers_encoder_layer_5_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_5_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_5_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_5_ln_2_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
encoder_layers_encoder_layer_5_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_5_mlp_0_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_5_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_5_mlp_3_weight,weight,1152,1152,0,807,0,345,0.7005208333333334,0.0,0.2994791666666667,0.0
encoder_layers_encoder_layer_5_self_attention_in_proj_bias,bias,2,1,1,1,0,0,1.0,0.0,0.0,0.5
encoder_layers_encoder_layer_5_self_attention_in_proj_weight,weight,864,864,0,863,0,1,0.9988425925925926,0.0,0.0011574074074074073,0.0
encoder_layers_encoder_layer_5_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_5_self_attention_out_proj_weight,weight,288,288,0,275,0,13,0.9548611111111112,0.0,0.04513888888888889,0.0
encoder_layers_encoder_layer_6_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_6_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_6_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_6_ln_2_weight,weight,1,1,0,0,0,1,0.0,0.0,1.0,0.0
encoder_layers_encoder_layer_6_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_6_mlp_0_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_6_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_6_mlp_3_weight,weight,1152,1152,0,1021,0,131,0.8862847222222222,0.0,0.11371527777777778,0.0
encoder_layers_encoder_layer_6_self_attention_in_proj_bias,bias,2,1,1,1,0,0,1.0,0.0,0.0,0.5
encoder_layers_encoder_layer_6_self_attention_in_proj_weight,weight,864,864,0,864,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_6_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_6_self_attention_out_proj_weight,weight,288,288,0,284,0,4,0.9861111111111112,0.0,0.013888888888888888,0.0
encoder_layers_encoder_layer_7_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_7_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_7_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_7_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_7_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_7_mlp_0_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_7_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_7_mlp_3_weight,weight,1152,1152,0,1120,0,32,0.9722222222222222,0.0,0.027777777777777776,0.0
encoder_layers_encoder_layer_7_self_attention_in_proj_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_7_self_attention_in_proj_weight,weight,864,864,0,864,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_7_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_7_self_attention_out_proj_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_8_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_8_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_8_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_8_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_8_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_8_mlp_0_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_8_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_8_mlp_3_weight,weight,1152,1152,0,1151,1,0,0.9991319444444444,0.0008680555555555555,0.0,0.0
encoder_layers_encoder_layer_8_self_attention_in_proj_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_8_self_attention_in_proj_weight,weight,864,864,0,864,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_8_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_8_self_attention_out_proj_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_9_ln_1_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_9_ln_1_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_9_ln_2_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_9_ln_2_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_9_mlp_0_bias,bias,2,0,2,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_9_mlp_0_weight,weight,1152,1152,0,1152,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_9_mlp_3_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_9_mlp_3_weight,weight,1152,1152,0,1149,0,3,0.9973958333333334,0.0,0.0026041666666666665,0.0
encoder_layers_encoder_layer_9_self_attention_in_proj_bias,bias,2,1,1,1,0,0,1.0,0.0,0.0,0.5
encoder_layers_encoder_layer_9_self_attention_in_proj_weight,weight,864,864,0,864,0,0,1.0,0.0,0.0,0.0
encoder_layers_encoder_layer_9_self_attention_out_proj_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_layers_encoder_layer_9_self_attention_out_proj_weight,weight,288,288,0,288,0,0,1.0,0.0,0.0,0.0
encoder_ln_bias,bias,1,0,1,0,0,0,0,0,0,1.0
encoder_ln_weight,weight,1,0,1,0,0,0,0,0,0,1.0
encoder_pos_embedding,buffer,74,0,74,0,0,0,0,0,0,1.0
heads_head_bias,bias,0,0,0,0,0,0,0,0,0,0
heads_head_weight,weight,375,375,0,375,0,0,1.0,0.0,0.0,0.0
